Date,Month,Store_ID,Store_Name,Region,Format,Footfall,Transactions,Conversion_Rate,Basket_Size_VND,Units_Per_Transaction,Avg_Selling_Price_VND,Revenue_Target_VND,Revenue_Actual_VND,Gross_Margin_Rate,Shrinkage_Amt_VND,Shrinkage_Rate,Operating_Cost_VND,Operating_Cost_Rate,Labor_Hours,OT_Hours,Productivity_VND_per_Labor_Hour,Productivity_Target_VND_per_Labor_Hour,Attendance_Rate,Audit_Score,Stock_Availability_Rate,NPS,Complaints,On_Time_Opening_Flag,Target_Attainment_Pct
2025-01-11,2025-01-01,S010,Bien Hoa Value,South,Supermarket,1856,483,0.26,275692,3.64,75740,116099275,133159236,0.2218,1078590,0.0081,16112268,0.121,123,5.2,1082595,506001,0.9814,90.8,0.9812,82.8,3,1,1.1469
2025-01-12,2025-01-01,S001,Vincom Central,South,Hypermarket,2646,558,0.2108,295231,2.51,117622,130591741,164738898,0.2067,757799,0.0046,21004209,0.1275,235,21.2,701017,662964,0.9443,87.7,0.9754,71.4,0,1,1.2615
2025-01-12,2025-01-01,S002,District 7 Hub,South,Supermarket,1283,313,0.244,229995,3.5,65713,65615698,71988435,0.1948,410334,0.0057,10409528,0.1446,151,10.7,476745,366956,0.9393,89.7,0.972,51.3,0,1,1.0971
2025-01-12,2025-01-01,S003,Thu Duc Family,South,Supermarket,1927,411,0.2131,348828,3.89,89673,120838271,143368308,0.2143,1376336,0.0096,21562594,0.1504,149,13.3,962203,361703,0.9566,82.8,0.9731,68.1,5,0,1.1864
2025-01-12,2025-01-01,S004,Ha Noi Prime,North,Hypermarket,2770,772,0.2786,357334,3.46,103276,220063876,275861848,0.2153,2013791,0.0073,31227561,0.1132,247,7.6,1116850,608236,0.99,88.3,0.9712,73.8,4,1,1.2536
2025-01-12,2025-01-01,S005,Cau Giay Fresh,North,Supermarket,1226,268,0.2187,249960,4.43,56424,61343679,66989280,0.2189,361742,0.0054,8112402,0.1211,131,11.9,511369,371390,0.9678,86.1,0.9774,70.6,1,1,1.092
2025-01-12,2025-01-01,S006,Hai Phong Gateway,North,Supermarket,2394,540,0.2255,263297,2.62,100495,120898687,142180380,0.254,1009481,0.0071,20289140,0.1427,153,20.9,929284,454800,0.9457,89.4,0.9891,75.8,6,0,1.176
2025-01-12,2025-01-01,S007,Da Nang Beachside,Central,Supermarket,1942,395,0.2036,242797,2.53,95967,82718314,95904815,0.1997,556248,0.0058,10846835,0.1131,150,8.0,639365,380916,0.9617,86.4,0.9728,76.5,0,1,1.1594
2025-01-12,2025-01-01,S008,Hue Riverside,Central,Convenience Plus,1084,306,0.2824,321158,4.05,79298,78843118,98274348,0.2184,550336,0.0056,15271834,0.1554,91,13.8,1079938,337040,0.967,89.4,0.9703,65.6,5,1,1.2465
2025-01-12,2025-01-01,S009,Can Tho Market,South,Convenience Plus,1111,237,0.213,295010,4.18,70577,65817520,69917370,0.2351,279669,0.004,10529556,0.1506,100,15.8,699174,284862,0.9654,83.5,0.9737,68.5,3,1,1.0623
2025-01-12,2025-01-01,S010,Bien Hoa Value,South,Supermarket,1870,481,0.257,269496,3.28,82163,116099275,129627576,0.2126,933319,0.0072,17149728,0.1323,129,11.0,1004865,506001,0.985,90.0,0.975,66.5,2,1,1.1165
2025-01-13,2025-01-01,S001,Vincom Central,South,Hypermarket,1877,365,0.1945,301879,3.42,88269,110769780,110185835,0.199,517873,0.0047,14808976,0.1344,202,0,545474,662964,0.9547,81.2,0.9857,63.8,1,1,0.9947
2025-01-13,2025-01-01,S002,District 7 Hub,South,Supermarket,1037,250,0.2415,246241,3.22,76472,55656172,61560250,0.1969,406298,0.0066,7756592,0.126,136,1.1,452649,366956,0.9895,87.4,0.9794,67.6,0,1,1.1061
2025-01-13,2025-01-01,S003,Thu Duc Family,South,Supermarket,1509,336,0.2229,315359,4.22,74730,102496748,105960624,0.2151,752320,0.0071,14686142,0.1386,127,0.2,834336,361703,0.9735,92.6,0.988,67.0,5,1,1.0338
2025-01-13,2025-01-01,S004,Ha Noi Prime,North,Hypermarket,1936,493,0.2545,340081,3.64,93429,186661323,167659933,0.2152,1274215,0.0076,20756300,0.1238,232,7.5,722672,608236,0.962,85.8,0.9808,73.5,3,1,0.8982
2025-01-13,2025-01-01,S005,Cau Giay Fresh,North,Supermarket,983,209,0.2125,272440,3.44,79198,52032585,56939960,0.21,290394,0.0051,7402195,0.13,133,12.0,428120,371390,0.9714,90.2,0.9648,60.1,2,0,1.0943
2025-01-13,2025-01-01,S006,Hai Phong Gateway,North,Supermarket,1620,402,0.2481,276556,2.69,102809,102547994,111175512,0.2668,822699,0.0074,15297750,0.1376,125,0.2,889404,454800,0.999,98.0,0.9753,76.1,3,1,1.0841
2025-01-13,2025-01-01,S007,Da Nang Beachside,Central,Supermarket,1453,295,0.203,231599,3.41,67918,70162856,68321705,0.1849,409930,0.006,7781842,0.1139,125,0,546574,380916,0.9795,97.1,0.9792,60.4,2,1,0.9738
2025-01-13,2025-01-01,S008,Hue Riverside,Central,Convenience Plus,826,215,0.2601,330542,4.32,76514,66875859,71066530,0.2033,348226,0.0049,10446780,0.147,91,15.8,780951,337040,0.9835,91.5,0.9594,81.1,3,1,1.0627
2025-01-13,2025-01-01,S009,Can Tho Market,South,Convenience Plus,972,213,0.2187,305812,2.92,104730,55827361,65137956,0.2482,182386,0.0028,9464545,0.1453,83,2.4,784795,284862,0.9861,90.1,0.9678,62.8,3,1,1.1668
2025-01-13,2025-01-01,S010,Bien Hoa Value,South,Supermarket,1385,346,0.25,270736,3.24,83560,98477064,93674656,0.2229,814970,0.0087,11831109,0.1263,114,8.9,821708,506001,0.9629,85.1,0.9722,69.2,4,1,0.9512
2025-01-14,2025-01-01,S001,Vincom Central,South,Hypermarket,1837,369,0.201,296244,3.25,91152,110769780,109314036,0.2013,393531,0.0036,11980818,0.1096,214,4.9,510813,662964,0.9651,89.7,0.9658,71.9,3,1,0.9869
2025-01-14,2025-01-01,S002,District 7 Hub,South,Supermarket,922,234,0.2541,233414,3.88,60158,55656172,54618876,0.1853,355023,0.0065,7613871,0.1394,150,12.1,364126,366956,0.9764,97.9,0.9725,72.6,6,1,0.9814
2025-01-14,2025-01-01,S003,Thu Duc Family,South,Supermarket,1562,336,0.2152,328499,2.93,112116,102496748,110375664,0.2011,894043,0.0081,16236260,0.1471,128,3.0,862310,361703,0.9645,92.3,0.9744,76.0,1,1,1.0769
2025-01-14,2025-01-01,S004,Ha Noi Prime,North,Hypermarket,1984,510,0.2571,335192,2.5,134077,186661323,170947920,0.2226,1299204,0.0076,19812864,0.1159,230,8.5,743252,608236,0.9679,87.9,0.9627,67.9,3,1,0.9158
2025-01-14,2025-01-01,S005,Cau Giay Fresh,North,Supermarket,1055,226,0.2143,249493,4.08,61150,52032585,56385418,0.2149,304481,0.0054,8091307,0.1435,130,9.9,433734,371390,0.9639,82.8,0.9598,71.8,6,1,1.0837
2025-01-14,2025-01-01,S006,Hai Phong Gateway,North,Supermarket,1870,434,0.2322,275263,2.56,107525,102547994,119464142,0.2658,704838,0.0059,16175445,0.1354,128,8.3,933314,454800,0.9696,88.6,0.9823,73.5,4,1,1.165
2025-01-14,2025-01-01,S007,Da Nang Beachside,Central,Supermarket,1553,345,0.2222,245928,2.43,101205,70162856,84845160,0.194,390288,0.0046,9926884,0.117,139,5.9,610397,380916,0.9657,88.8,0.9721,61.7,0,1,1.2093
2025-01-14,2025-01-01,S008,Hue Riverside,Central,Convenience Plus,851,224,0.2629,311252,3.76,82780,66875859,69720448,0.2035,313742,0.0045,9314652,0.1336,88,12.2,792278,337040,0.9517,93.4,0.998,71.4,4,1,1.0425
2025-01-14,2025-01-01,S009,Can Tho Market,South,Convenience Plus,1019,218,0.2143,273873,3.29,83244,55827361,59704314,0.2362,316433,0.0053,9463134,0.1585,92,9.2,648960,284862,0.9469,89.2,0.9729,67.7,1,1,1.0694
2025-01-14,2025-01-01,S010,Bien Hoa Value,South,Supermarket,1598,393,0.2459,280228,3.92,71487,98477064,110129604,0.224,958128,0.0087,13149475,0.1194,108,3.9,1019719,506001,0.9635,96.4,0.9761,68.9,1,1,1.1183
2025-01-15,2025-01-01,S001,Vincom Central,South,Hypermarket,2017,435,0.2156,312556,3.06,102142,110769780,135961860,0.2087,611828,0.0045,18042139,0.1327,203,4.9,669763,662964,0.9413,85.7,0.969,70.3,1,1,1.2274
2025-01-15,2025-01-01,S002,District 7 Hub,South,Supermarket,991,227,0.2287,222052,2.57,86402,55656172,50405804,0.1946,252029,0.005,6144468,0.1219,136,1.7,370631,366956,0.9528,85.4,0.9818,74.4,3,1,0.9057
2025-01-15,2025-01-01,S003,Thu Duc Family,South,Supermarket,1428,301,0.211,327734,4.1,79935,102496748,98647934,0.2005,660941,0.0067,14994486,0.152,126,9.3,782920,361703,0.9681,89.9,0.973,72.4,4,1,0.9624
2025-01-15,2025-01-01,S004,Ha Noi Prime,North,Hypermarket,2064,572,0.2772,325142,2.59,125537,186661323,185981224,0.2122,1655233,0.0089,22392139,0.1204,212,2.0,877270,608236,0.9512,87.0,0.9771,62.4,3,1,0.9964
2025-01-15,2025-01-01,S005,Cau Giay Fresh,North,Supermarket,1118,231,0.2064,257347,4.58,56189,52032585,59447157,0.209,237789,0.004,8613893,0.1449,127,13.9,468088,371390,0.9454,87.8,0.9775,73.2,3,1,1.1425
2025-01-15,2025-01-01,S006,Hai Phong Gateway,North,Supermarket,1689,418,0.2473,270956,3.49,77638,102547994,113259608,0.2609,656906,0.0058,16241428,0.1434,136,11.5,832791,454800,0.9602,89.0,0.983,64.3,2,1,1.1045
2025-01-15,2025-01-01,S007,Da Nang Beachside,Central,Supermarket,1493,315,0.2107,233959,3.73,62724,70162856,73697085,0.1979,412704,0.0056,8821541,0.1197,126,0,584898,380916,0.9587,88.8,0.9677,60.4,3,1,1.0504
2025-01-15,2025-01-01,S008,Hue Riverside,Central,Convenience Plus,842,216,0.2571,342179,2.84,120486,66875859,73910664,0.2214,450855,0.0061,11404415,0.1543,82,12.9,901350,337040,0.9789,95.9,0.9933,75.7,3,1,1.1052
2025-01-15,2025-01-01,S009,Can Tho Market,South,Convenience Plus,996,214,0.2151,278237,3.07,90631,55827361,59542718,0.2332,303668,0.0051,8431249,0.1416,86,3.6,692357,284862,0.9769,93.5,0.972,62.6,4,1,1.0666
2025-01-15,2025-01-01,S010,Bien Hoa Value,South,Supermarket,1356,369,0.2725,272882,4.19,65127,98477064,100693458,0.2246,815617,0.0081,14087015,0.1399,114,2.7,883276,506001,0.9742,87.6,0.9741,63.1,5,1,1.0225
2025-01-16,2025-01-01,S001,Vincom Central,South,Hypermarket,1846,350,0.1898,278604,2.89,96403,110769780,97511400,0.2131,282783,0.0029,12247432,0.1256,224,6.5,435319,662964,0.9466,86.6,0.9756,65.1,4,1,0.8803
2025-01-16,2025-01-01,S002,District 7 Hub,South,Supermarket,901,233,0.2583,217376,4.23,51389,55656172,50648608,0.1976,283632,0.0056,5723293,0.113,138,9.7,367019,366956,0.96,91.1,0.9763,78.9,0,1,0.91
2025-01-16,2025-01-01,S003,Thu Duc Family,South,Supermarket,1460,278,0.1907,326025,2.64,123494,102496748,90634950,0.2126,779461,0.0086,11927559,0.1316,132,8.0,686628,361703,0.9903,88.0,0.9627,61.0,4,1,0.8843
2025-01-16,2025-01-01,S004,Ha Noi Prime,North,Hypermarket,1979,522,0.264,355438,4.34,81898,186661323,185538636,0.2126,1614186,0.0087,22097652,0.1191,222,1.0,835760,608236,0.9667,88.6,0.9756,71.2,4,1,0.994
2025-01-16,2025-01-01,S005,Cau Giay Fresh,North,Supermarket,914,169,0.1844,261280,3.48,75080,52032585,44156320,0.2263,229613,0.0052,6252535,0.1416,126,6.6,350447,371390,0.9622,91.7,0.9705,67.4,3,1,0.8486
2025-01-16,2025-01-01,S006,Hai Phong Gateway,North,Supermarket,1625,386,0.2375,256098,2.92,87705,102547994,98853828,0.2489,662321,0.0067,14165754,0.1433,139,8.1,711179,454800,0.9622,89.9,0.9647,60.9,6,1,0.964
2025-01-16,2025-01-01,S007,Da Nang Beachside,Central,Supermarket,1245,243,0.1953,233572,2.81,83122,70162856,56757996,0.2014,363251,0.0064,7514759,0.1324,142,15.4,399704,380916,0.946,83.7,0.9839,67.3,3,1,0.8089
2025-01-16,2025-01-01,S008,Hue Riverside,Central,Convenience Plus,763,198,0.26,307953,3.64,84602,66875859,60974694,0.2166,310971,0.0051,8774258,0.1439,77,3.2,791879,337040,0.9687,89.4,0.9752,59.5,4,1,0.9118
2025-01-16,2025-01-01,S009,Can Tho Market,South,Convenience Plus,824,168,0.2044,312815,3.59,87135,55827361,52552920,0.2453,315318,0.006,7220771,0.1374,79,3.5,665227,284862,0.969,84.7,0.9759,66.4,5,1,0.9413
2025-01-16,2025-01-01,S010,Bien Hoa Value,South,Supermarket,1474,355,0.2408,278904,2.66,104851,98477064,99010920,0.2298,841593,0.0085,13415980,0.1355,122,8.4,811565,506001,0.9741,94.0,0.9723,63.5,0,1,1.0054
2025-01-17,2025-01-01,S001,Vincom Central,South,Hypermarket,1818,377,0.2075,281457,4.55,61859,110769780,106109289,0.2022,572990,0.0054,13062053,0.1231,216,17.0,491247,662964,0.9348,84.7,0.9548,73.6,5,1,0.9579
2025-01-17,2025-01-01,S002,District 7 Hub,South,Supermarket,1005,252,0.2504,218873,2.72,80468,55656172,55155996,0.1878,248202,0.0045,7308169,0.1325,142,3.2,388423,366956,0.9684,95.2,0.9751,67.0,3,1,0.991
2025-01-17,2025-01-01,S003,Thu Duc Family,South,Supermarket,1424,309,0.2169,342268,4.33,79046,102496748,105760812,0.2043,814358,0.0077,16403502,0.1551,138,11.0,766383,361703,0.9482,88.8,0.9859,81.4,0,1,1.0318
2025-01-17,2025-01-01,S004,Ha Noi Prime,North,Hypermarket,1948,554,0.2846,359610,3.49,103040,186661323,199223940,0.2096,1275033,0.0064,26257715,0.1318,224,1.8,889393,608236,0.964,92.8,0.991,79.0,5,1,1.0673
2025-01-17,2025-01-01,S005,Cau Giay Fresh,North,Supermarket,911,195,0.2138,243140,3.4,71512,52032585,47412300,0.2269,165943,0.0035,5831713,0.123,121,6.2,391837,371390,0.9235,93.6,0.9947,81.6,0,1,0.9112
2025-01-17,2025-01-01,S006,Hai Phong Gateway,North,Supermarket,1709,405,0.2367,246572,3.78,65231,102547994,99861660,0.2635,709018,0.0071,11823621,0.1184,133,8.5,750840,454800,0.9685,84.8,0.9774,76.1,4,1,0.9738
2025-01-17,2025-01-01,S007,Da Nang Beachside,Central,Supermarket,1337,259,0.1936,252634,3.93,64283,70162856,65432206,0.1927,372964,0.0057,8466927,0.1294,142,9.7,460790,380916,0.9689,90.0,0.9754,69.2,1,1,0.9326
2025-01-17,2025-01-01,S008,Hue Riverside,Central,Convenience Plus,786,194,0.2464,325676,3.74,87079,66875859,63181144,0.2014,398041,0.0063,8327275,0.1318,78,7.0,810015,337040,0.9618,90.4,0.9738,67.1,0,1,0.9448
2025-01-17,2025-01-01,S009,Can Tho Market,South,Convenience Plus,937,191,0.2035,290019,4.14,70053,55827361,55393629,0.2331,304665,0.0055,7527994,0.1359,88,5.7,629473,284862,0.961,86.4,0.9624,70.3,2,1,0.9922
2025-01-17,2025-01-01,S010,Bien Hoa Value,South,Supermarket,1455,356,0.2444,261479,3.82,68450,98477064,93086524,0.2292,577136,0.0062,11384482,0.1223,118,9.6,788869,506001,0.971,86.0,0.969,82.3,3,1,0.9453
2025-01-18,2025-01-01,S001,Vincom Central,South,Hypermarket,2214,454,0.2052,308790,2.78,111076,130591741,140190660,0.2064,518705,0.0037,17916366,0.1278,221,5.4,634347,662964,0.9738,88.4,0.9727,83.9,2,1,1.0735
2025-01-18,2025-01-01,S002,District 7 Hub,South,Supermarket,1178,288,0.2444,236590,3.81,62097,65615698,68137920,0.193,408828,0.006,9014647,0.1323,158,12.9,431253,366956,0.9716,89.7,0.9918,74.0,4,0,1.0384
2025-01-18,2025-01-01,S003,Thu Duc Family,South,Supermarket,1715,352,0.2051,343601,4.5,76356,120838271,120947552,0.1992,749875,0.0062,15759466,0.1303,127,4.9,952343,361703,0.9692,96.5,0.9882,66.6,4,1,1.0009
2025-01-18,2025-01-01,S004,Ha Noi Prime,North,Hypermarket,2060,560,0.2716,350275,3.54,98948,220063876,196154000,0.2216,1431924,0.0073,24793866,0.1264,243,11.8,807218,608236,0.9672,91.9,0.974,80.5,0,1,0.8914
2025-01-18,2025-01-01,S005,Cau Giay Fresh,North,Supermarket,1103,242,0.2194,270142,3.49,77405,61343679,65374364,0.2154,228810,0.0035,7635726,0.1168,128,2.3,510737,371390,0.9959,92.9,0.9816,80.1,3,1,1.0657
2025-01-18,2025-01-01,S006,Hai Phong Gateway,North,Supermarket,2036,443,0.2178,256215,3.2,80067,120898687,113503245,0.2682,590217,0.0052,14392211,0.1268,145,7.6,782781,454800,0.9845,98,0.9948,70.6,3,1,0.9388
2025-01-18,2025-01-01,S007,Da Nang Beachside,Central,Supermarket,1688,361,0.2139,237038,3.88,61092,82718314,85570718,0.1825,359397,0.0042,10644997,0.1244,134,4.9,638587,380916,0.971,92.7,0.9877,79.9,3,1,1.0345
2025-01-18,2025-01-01,S008,Hue Riverside,Central,Convenience Plus,848,219,0.2585,348998,4.03,86600,78843118,76430562,0.2033,313365,0.0041,10172908,0.1331,90,9.9,849228,337040,0.9409,95.4,0.9946,62.8,2,1,0.9694
2025-01-18,2025-01-01,S009,Can Tho Market,South,Convenience Plus,1037,226,0.2177,312770,2.42,129244,65817520,70686020,0.2352,367567,0.0052,9486064,0.1342,93,5.6,760065,284862,0.9688,85.1,0.9734,77.2,2,1,1.074
2025-01-18,2025-01-01,S010,Bien Hoa Value,South,Supermarket,1563,380,0.2432,265805,4.26,62396,116099275,101005900,0.2203,797947,0.0079,13302477,0.1317,115,3.0,878312,506001,0.9812,88.1,0.9738,67.1,0,1,0.87
2025-01-19,2025-01-01,S001,Vincom Central,South,Hypermarket,1910,421,0.2207,324938,3.26,99674,130591741,136798898,0.2151,383037,0.0028,16019151,0.1171,223,4.1,613448,662964,0.9604,91.9,0.9762,69.4,6,1,1.0475
2025-01-19,2025-01-01,S002,District 7 Hub,South,Supermarket,993,240,0.242,248826,3.39,73400,65615698,59718240,0.1912,406084,0.0068,7817118,0.1309,142,4.3,420551,366956,0.9719,87.3,0.9767,67.7,1,1,0.9101
2025-01-19,2025-01-01,S003,Thu Duc Family,South,Supermarket,1752,365,0.2082,324934,3.06,106188,120838271,118600910,0.2131,948807,0.008,15560439,0.1312,136,11.0,872066,361703,0.985,98,0.986,75.3,0,1,0.9815
2025-01-19,2025-01-01,S004,Ha Noi Prime,North,Hypermarket,2317,607,0.2618,342905,3.28,104544,220063876,208143335,0.2183,1831661,0.0088,23249611,0.1117,246,6.0,846111,608236,0.9738,87.9,0.9568,73.0,2,1,0.9458
2025-01-19,2025-01-01,S005,Cau Giay Fresh,North,Supermarket,1190,254,0.2135,251561,4.47,56278,61343679,63896494,0.2043,376989,0.0059,8421558,0.1318,131,11.7,487759,371390,0.9822,88.8,0.9723,66.0,0,1,1.0416
2025-01-19,2025-01-01,S006,Hai Phong Gateway,North,Supermarket,1698,407,0.2395,277856,3.82,72737,120898687,113087392,0.2581,588054,0.0052,15018006,0.1328,139,0.4,813578,454800,0.9807,87.8,0.9815,66.3,3,1,0.9354
2025-01-19,2025-01-01,S007,Da Nang Beachside,Central,Supermarket,1377,285,0.2071,257641,3.46,74463,82718314,73427685,0.2,418538,0.0057,9831967,0.1339,138,5.4,532085,380916,0.9572,92.3,0.9759,69.8,3,1,0.8877
2025-01-19,2025-01-01,S008,Hue Riverside,Central,Convenience Plus,832,217,0.2609,339666,2.91,116724,78843118,73707522,0.2013,442245,0.006,10237975,0.1389,82,0,898872,337040,0.9682,91.1,0.9584,68.3,4,1,0.9349
2025-01-19,2025-01-01,S009,Can Tho Market,South,Convenience Plus,1074,248,0.2306,290825,2.92,99598,65817520,72124600,0.2348,418323,0.0058,10977364,0.1522,96,9.1,751298,284862,0.9669,85.2,0.9622,64.0,4,1,1.0958
2025-01-19,2025-01-01,S010,Bien Hoa Value,South,Supermarket,1720,449,0.2611,263665,2.48,106317,116099275,118385585,0.2117,793183,0.0067,16242502,0.1372,126,6.6,939568,506001,0.9656,88.1,0.966,72.9,2,1,1.0197
2025-01-20,2025-01-01,S001,Vincom Central,South,Hypermarket,1552,328,0.2114,280364,2.64,106198,110769780,91959392,0.2078,496581,0.0054,11071911,0.1204,222,9.0,414231,662964,0.9642,89.5,0.9703,68.3,0,1,0.8302
2025-01-20,2025-01-01,S002,District 7 Hub,South,Supermarket,926,225,0.2427,224774,3.96,56761,55656172,50574150,0.1936,262986,0.0052,5805912,0.1148,140,10.5,361244,366956,0.9839,87.4,0.9657,62.0,4,1,0.9087
2025-01-20,2025-01-01,S003,Thu Duc Family,South,Supermarket,1397,294,0.2105,349477,4.1,85238,102496748,102746238,0.2071,678125,0.0066,13963214,0.1359,125,8.8,821970,361703,0.9734,91.3,0.9785,76.6,0,1,1.0024
2025-01-20,2025-01-01,S004,Ha Noi Prime,North,Hypermarket,1772,483,0.2727,366204,4.21,86984,186661323,176876532,0.2179,1503451,0.0085,21950378,0.1241,221,11.7,800346,608236,0.9662,85.4,0.9802,66.8,3,1,0.9476
2025-01-20,2025-01-01,S005,Cau Giay Fresh,North,Supermarket,918,171,0.1863,252198,4.34,58110,52032585,43125858,0.2116,241505,0.0056,5360544,0.1243,127,16.3,339574,371390,0.948,93.1,0.9818,74.0,0,1,0.8288
2025-01-20,2025-01-01,S006,Hai Phong Gateway,North,Supermarket,1457,316,0.2171,257141,4.35,59113,102547994,81256556,0.25,471288,0.0058,10929007,0.1345,129,2.1,629896,454800,0.999,94.3,0.9871,80.3,2,1,0.7924
2025-01-20,2025-01-01,S007,Da Nang Beachside,Central,Supermarket,1260,241,0.1912,234982,4.54,51758,70162856,56630662,0.191,317132,0.0056,6829658,0.1206,142,14.3,398807,380916,0.9358,85.8,0.9612,71.9,5,1,0.8071
2025-01-20,2025-01-01,S008,Hue Riverside,Central,Convenience Plus,632,156,0.2471,337338,3.78,89243,66875859,52624728,0.209,299961,0.0057,7293787,0.1386,86,10.7,611915,337040,0.9764,91.9,0.958,76.9,0,1,0.7869
2025-01-20,2025-01-01,S009,Can Tho Market,South,Convenience Plus,852,169,0.1988,287650,3.24,88781,55827361,48612850,0.2316,126393,0.0026,7544714,0.1552,92,11.0,528401,284862,0.9835,91.5,0.9726,74.4,6,1,0.8708
2025-01-20,2025-01-01,S010,Bien Hoa Value,South,Supermarket,1294,343,0.2649,255436,2.53,100963,98477064,87614548,0.2196,639586,0.0073,10662690,0.1217,129,15.4,679183,506001,0.9294,87.2,0.9659,71.5,0,1,0.8897
2025-01-21,2025-01-01,S001,Vincom Central,South,Hypermarket,1813,375,0.2066,314760,2.72,115721,110769780,118035000,0.2179,531158,0.0045,16265223,0.1378,214,12.4,551565,662964,0.9333,91.2,0.9771,73.3,3,1,1.0656
2025-01-21,2025-01-01,S002,District 7 Hub,South,Supermarket,906,223,0.2466,224852,4.0,56213,55656172,50141996,0.1995,350994,0.007,6663871,0.1329,141,5.7,355617,366956,0.9843,92.8,0.9622,69.8,3,1,0.9009
2025-01-21,2025-01-01,S003,Thu Duc Family,South,Supermarket,1340,262,0.1953,336350,3.68,91399,102496748,88123700,0.2166,563992,0.0064,12513565,0.142,124,0.4,710675,361703,0.9737,89.5,0.9769,80.0,0,1,0.8598
2025-01-21,2025-01-01,S004,Ha Noi Prime,North,Hypermarket,1978,506,0.256,339487,3.76,90289,186661323,171780422,0.2182,1271175,0.0074,22434523,0.1306,223,6.5,770316,608236,0.9557,90.5,0.984,68.3,0,1,0.9203
2025-01-21,2025-01-01,S005,Cau Giay Fresh,North,Supermarket,971,205,0.2107,267914,3.91,68520,52032585,54922370,0.2265,192228,0.0035,7766023,0.1414,116,0.6,473469,371390,0.9698,91.4,0.9734,69.9,0,1,1.0555
2025-01-21,2025-01-01,S006,Hai Phong Gateway,North,Supermarket,1624,375,0.2308,263507,3.22,81834,102547994,98815125,0.2475,494076,0.005,12213549,0.1236,135,5.2,731964,454800,0.9694,87.3,0.9717,63.3,0,1,0.9636
2025-01-21,2025-01-01,S007,Da Nang Beachside,Central,Supermarket,1259,240,0.1905,225625,3.19,70729,70162856,54150000,0.186,281580,0.0052,6925785,0.1279,144,10.6,376042,380916,0.9567,91.4,0.9577,67.4,7,1,0.7718
2025-01-21,2025-01-01,S008,Hue Riverside,Central,Convenience Plus,767,197,0.2564,337954,2.97,113789,66875859,66576938,0.2174,286281,0.0043,9720233,0.146,79,8.8,842746,337040,0.971,88.9,0.9908,73.9,3,1,0.9955
2025-01-21,2025-01-01,S009,Can Tho Market,South,Convenience Plus,898,194,0.216,311851,3.9,79962,55827361,60499094,0.2385,266196,0.0044,9347110,0.1545,81,3.8,746902,284862,0.9742,90.1,0.976,79.9,1,1,1.0837
2025-01-21,2025-01-01,S010,Bien Hoa Value,South,Supermarket,1525,388,0.2541,255093,3.06,83364,98477064,98976084,0.2229,781911,0.0079,13094536,0.1323,109,1.7,908037,506001,0.9538,85.2,0.998,75.1,4,0,1.0051
2025-01-22,2025-01-01,S001,Vincom Central,South,Hypermarket,1724,338,0.196,287867,3.01,95637,110769780,97299046,0.2109,476765,0.0049,11403448,0.1172,214,8.8,454668,662964,0.9888,89.0,0.9781,80.1,4,1,0.8784
2025-01-22,2025-01-01,S002,District 7 Hub,South,Supermarket,892,196,0.2201,230530,3.05,75584,55656172,45183880,0.2019,311769,0.0069,5946199,0.1316,154,17.3,293402,366956,0.9478,91.7,0.9487,63.8,1,1,0.8118
2025-01-22,2025-01-01,S003,Thu Duc Family,South,Supermarket,1559,316,0.2028,324043,2.77,116983,102496748,102397588,0.2092,931818,0.0091,14765732,0.1442,129,2.8,793780,361703,0.9563,87.5,0.9595,54.7,5,1,0.999
2025-01-22,2025-01-01,S004,Ha Noi Prime,North,Hypermarket,1853,478,0.2578,361832,3.33,108658,186661323,172955696,0.2231,1418237,0.0082,19803427,0.1145,222,2.1,779080,608236,0.9542,91.9,0.9696,65.7,2,1,0.9266
